well,3.89,4.16
we've,4.16,4.29
got,4.29,4.43
a,4.43,4.5
working,4.5,4.85
program,4.85,5.48
and,5.52,5.85
first,5.86,6.09
thing,6.09,6.28
we,6.28,6.4
can,6.4,6.54
do,6.54,6.8
to,6.8,6.9
to,6.9,6.98
study,6.98,7.27
its,7.27,7.41
performance,7.41,8.04
ah,8.08,8.35
is,8.36,8.52
starting,8.52,8.71
to,8.71,8.81
run,8.83,9.06
it,9.059999,9.199999
in,9.23,9.45
some,9.46,9.71
kinda,9.71,9.92
controlled,9.92,10.4
way,10.4,10.72
[noise],10.86,11.27
ah,11.38,11.66
so,11.679999,12.129999
ah,12.24,12.46
in,12.46,12.6
order,12.599999,12.779999
to,12.78,13.04
that,13.04,13.34
we're,13.34,13.46
gonna,13.46,13.65
need,13.65,14.13
ah,14.21,14.66
some,14.719999,14.969999
kind,14.969999,15.169999
of,15.17,15.33
representative,15.33,16
input,16.02,16.23
so,16.23,16.62
so,17.08,17.22
one,17.219999,17.379999
thing,17.379999,17.659999
that,17.67,17.84
we,17.84,17.95
could,17.949999,18.089999
do,18.09,18.34
is,18.34,18.62
to,18.690001,18.830001
collect,18.83,19.2
the,19.2,19.4
actual,19.44,19.95
input,19.97,20.25
data,20.25,20.51
that,20.51,20.64
we,20.64,20.76
wanna,20.76,21.09
run,21.12,21.51
the,21.54,21.66
program,21.66,22.15
on,22.15,22.53
ah,22.67,23.01
or,23.25,23.66
another,23.7,24
one,24,24.4
ah,24.53,24.7
that,24.72,24.98
we'll,24.99,25.27
use,25.27,25.71
ah,25.86,26.05
for,26.059999,26.219999
now,26.22,26.64
[noise],26.67,26.89
is,26.889999,27.089999
to,27.09,27.29
it,27.3,27.39
write,27.389999,27.589999
a,27.59,27.64
program,27.639999,28.22
that'll,28.219999,28.439999
generate,28.44,29.02
representative,29.02,29.67
inputs,29.67,30.06
ah,30.41,30.75
either,30.92,31.21
option,31.21,31.61
ah,31.639999,31.749999
it's,31.75,31.89
fine,31.9,32.4
ah,32.46,32.65
with,32.67,32.92
option,32.92,33.36
uh,33.469999,33.629999
option,33.679999,33.929999
two,33.929999,34.409999
ah,34.5,34.81
ah,35.23,35.41
in,35.539999,35.739999
this,35.74,35.89
example,35.889999,36.509999
ah,36.53,36.83
we,36.87,37.18
have,37.18,37.3
a,37.3,37.34
little,37.34,37.52
bit,37.52,37.65
more,37.65,37.88
flexibility,37.88,38.57
ah,39.31,39.59
so,39.61,40.05
ah,40.3,40.7
here's,40.81,41.08
a,41.08,41.21
program,41.22,41.8
that's,41.8,42
gonna,42,42.44
generate,42.53,43.26
ah,43.32,43.55
input,43.56,44.07
for,44.07,44.31
a,44.34,44.44
three,44.44,44.68
sum,44.679999,44.909999
program,44.91,45.41
[noise],45.45,45.89
ah,45.889999,46.149999
in,46.16,46.35
all,46.349999,46.469999
we,46.469999,46.589999
do,46.59,46.85
is,46.849999,47.179999
ah,47.2,47.47
we,47.49,47.66
take,47.66,48.17
ah,48.24,48.5
a,48.509999,48.609999
value,48.61,49.02
and,49.02,49.13
m,49.13,49.34
which,49.34,49.52
is,49.52,49.67
the,49.67,49.8
range,49.799999,50.169999
of,50.17,50.3
our,50.299999,50.439999
integers,50.44,50.91
from,50.92,51.15
the,51.15,51.23
command,51.23,51.59
line,51.589999,51.899999
now,52.219999,52.409999
we,52.41,52.53
take,52.529999,52.739999
n,52.74,52.93
from,52.93,53.09
the,53.09,53.17
command,53.17,53.519999
line,53.52,53.84
ah,54.24,54.52
in,54.54,54.71
then,54.71,54.9
we,54.9,55.15
simply,55.16,55.77
here,55.81,56.24
and,56.42,56.63
ah,56.67,57
print,57.04,57.55
ah,57.69,58.1
enough,58.13,58.41
integers,58.41,58.78
they're,58.81,59.08
uniform,59.09,59.64
randomly,59.64,60.06
distributed,60.06,60.63
between,60.64,61.04
minus,61.04,61.4
m,61.41,61.72
and,61.74,61.93
m,61.93,62.19
[noise],62.48,62.92
ah,62.92,63.1
so,63.099999,63.609999
if,63.7,63.83
we,63.83,64
run,64,64.19
this,64.19,64.43
would,64.44,64.67
value,64.67,64.99
of,64.99,65.11
m,65.11,65.26
value,65.259999,65.509999
of,65.509999,65.5
n,65.5,65.759999
we,65.759999,65.879999
get,65.88,66.09
n,66.11,66.32
integers,66.32,66.77
in,66.77,66.86
the,66.86,66.95
range,66.95,67.22
minus,67.219999,67.539999
m,67.54,67.78
to,67.799999,68.069999
m,68.23,68.59
and,68.589999,68.749999
this,68.75,68.88
is,68.88,69.11
the,69.13,69.24
ah,69.24,69.55
and,69.57,69.66
provides,69.66,70.16
a,70.18,70.37
good,70.369999,70.599999
flexibility,70.6,71.43
ah,71.76,71.94
for,71.940001,72.080001
example,72.09,72.66
if,72.66,72.82
we,72.82,72.95
take,72.95,73.19
m,73.21,73.44
equals,73.47,73.83
a,73.83,73.91
million,73.92,74.48
ah,74.62,74.79
this,74.79,74.99
is,74.99,75.15
ten,75.15,75.56
integers,75.61,76.21
<unk>,76.22,76.38
up,76.41,76.61
between,76.61,76.84
minus,76.84,77.13
and,77.13,77.2
million,77.2,77.49
in,77.49,77.59
a,77.63,77.78
in,77.78,78
a,78,78.05
million,78.05,78.5
[noise],78.5,78.91
ah,78.91,79.24
in,79.27,79.66
in,79.68,79.83
that,79.83,80.03
kind,80.03,80.23
of,80.23,80.42
input,80.45,80.83
even,80.83,80.95
get,80.95,81.02
a,81.02,81.06
free,81.059999,81.199999
of,81.2,81.3
a,81.3,81.34
lot,81.34,81.71
we're,81.71,81.85
gonna,81.849999,81.999999
have,82.01,82.24
not,82.24,82.46
much,82.46,82.75
chance,82.75,83.23
of,83.25,83.58
getting,83.599999,83.909999
a,83.91,83.95
three,83.95,84.2
sum,84.2,84.52
which,84.719999,84.929999
might,84.929999,85.109999
be,85.11,85.31
representative,85.309999,86.129999
of,86.139999,86.569999
of,86.639999,86.999999
some,87.03,87.28
problem,87.28,87.76
ah,87.839999,87.979999
that,87.99,88.14
we're,88.139999,88.249999
solving,88.25,88.75
[noise],88.779999,89.309999
ah,89.309999,89.569999
on,89.59,89.71
the,89.709999,89.799999
other,89.799999,89.979999
hand,89.98,90.37
if,90.38,90.56
we,90.56,90.7
make,90.7,90.96
the,90.97,91.12
range,91.129999,91.429999
small,91.43,92.06
ah,92.1,92.32
then,92.35,92.51
we,92.51,92.61
get,92.61,92.81
a,92.82,92.89
lot,92.89,93.08
of,93.08,93.17
integers,93.17,93.79
this,94.48,94.67
is,94.67,94.82
between,94.82,95.15
minus,95.15,96.97
ten,96.97,97.13
and,97.13,97.24
ten,97.24,97.54
[noise],97.54,97.8
we're,97.8,97.92
gonna,97.92,98.02
have,98.03,98.2
a,98.2,98.24
very,98.24,98.49
good,98.49,98.66
chance,98.66,98.91
of,98.91,99.04
getting,99.04,99.27
a,99.27,99.32
three,99.32,99.58
sum,99.58,99.88
so,99.889999,100.059999
that,100.059999,100.139999
