next,4.22,4.46
we're,4.46,4.56
gonna,4.56,4.74
look,4.74,4.98
at,4.98,5.2
the,5.21,5.31
simple,5.32,5.71
abstract,5.71,6.1
machine,6.1,6.67
called,7.07,7.38
deterministic,7.39,8.08
finite,8.08,8.52
automaton,8.52,9.149999
and,9.59,9.8
remarkably,9.8,10.66
this,10.719999,10.869999
simple,10.87,11.19
machine,11.19,11.79
is,11.79,11.91
gonna,11.91,12.03
help,12.05,12.31
us,12.309999,12.519999
with,12.52,12.63
the,12.639999,12.729999
problem,12.73,13.23
of,13.45,13.61
determining,14.41,15.03
whether,15.03,15.22
or,15.219999,15.289999
not,15.29,15.45
a,15.45,15.5
given,15.5,15.74
string,15.74,16.13
in,16.129999,16.309999
language,16.309999,16.619999
describe,16.619999,17.039999
by,17.049999,17.239999
given,17.25,17.539999
regular,17.539999,17.829999
expression,17.83,18.35
let's,19.41,19.81
describe,19.85,20.62
define,20.82,21.53
a,21.53,21.55
deterministic,21.55,22.22
finite,22.22,22.6
automaton,22.6,23.16
[noise],23.41,23.84
it's,23.84,23.92
an,23.92,24.02
abstract,24.03,24.44
machine,24.47,24.9
it,24.9,25.02
actually,25.02,25.44
is,25.44,25.57
built,25.57,25.88
for,25.89,26.03
the,26.03,26.1
purpose,26.099999,26.459999
of,26.46,26.57
solving,26.57,26.97
a,26.97,27.01
pattern,27.01,27.25
or,27.25,27.3
matching,27.3,27.64
problem,27.639999,28.029999
that,28.52,28.72
is,28.719999,29.099999
ah,29.13,29.47
there's,29.509999,29.699999
a,29.7,29.78
string,29.78,30.3
specified,30.309999,31.089999
on,31.099999,31.259999
an,31.259999,31.359999
input,31.36,31.7
tape,31.7,32.05
no,32.21,32.48
limit,32.48,32.74
on,32.74,32.83
the,32.83,32.91
length,32.91,33.16
of,33.16,33.25
that,33.25,33.38
input,33.389999,33.739999
tape,33.74,33.97
string,33.98,34.27
can,34.27,34.41
be,34.41,34.61
any,34.619999,34.829999
length,34.83,35.09
whatever,35.09,35.57
[noise],35.59,36.29
in,37.17,37.32
what,37.32,37.47
the,37.47,37.55
d.f.a.,37.55,37.75
can,38.04,38.16
do,38.16,38.62
is,38.64,38.87
to,38.87,39.22
read,39.28,39.68
a,39.7,39.79
character,39.79,40.29
on,40.3,40.41
the,40.42,40.52
input,40.52,40.8
tape,40.8,41.1
exactly,41.15,41.74
once,41.74,42.09
moving,42.13,42.48
from,42.48,42.68
left,42.68,43
to,43,43.09
right,43.09,43.35
it,43.84,43.97
gets,43.97,44.1
to,44.099999,44.259999
read,44.26,44.47
the,44.47,44.54
character,44.54,44.94
in,44.94,45.04
and,45.04,45.07
then,45.07,45.17
move,45.17,45.37
onto,45.37,45.66
the,45.66,45.75
next,45.75,46
character,46,46.53
[noise],46.74,47.12
after,48.84,49.2
it's,49.2,49.37
read,49.37,49.57
the,49.57,49.63
whole,49.63,49.87
string,49.88,50.4
it's,50.42,50.64
going,50.639999,50.759999
to,50.759999,51.029999
light,51.08,51.36
up,51.36,51.49
the,51.49,51.6
yes,51.599999,51.919999
light,51.92,52.25
if,52.289999,52.479999
it,52.48,52.59
recognizes,52.59,53.28
a,53.279999,53.359999
string,53.359999,53.749999
the,53.76,53.89
no,53.889999,54.149999
light,54.15,54.48
otherwise,54.54,55.14
so,55.61,56.03
ah,56.1,56.29
it,56.3,56.46
has,56.46,56.69
internally,56.69,57.44
a,57.57,57.98
program,57.98,59.02
the,59.27,59.61
idea,59.68,60.35
of,60.38,60.62
what,60.62,60.86
set,60.87,61.14
of,61.14,61.25
strings,61.25,61.58
it's,61.58,61.73
gonna,61.73,61.94
recognize,61.94,62.66
it,62.929999,63.219999
reads,63.22,63.53
the,63.559999,63.669999
whole,63.67,63.85
string,63.849999,64.359999
and,64.37,64.55
then,64.55,64.7
lights,64.7,64.93
up,64.929999,65.039999
the,65.04,65.15
light,65.15,65.45
depending,65.46,65.8
on,65.8,65.85
whether,65.87,66.11
or,66.11,66.17
not,66.17,66.39
it,66.389999,66.479999
recognizes,66.48,67.15
it,67.15,67.33
so,68.03,68.4
with,68.41,68.67
that,68.67,69.04
each,69.23,69.61
d.,69.61,69.77
d.f.a.,69.77,70.09
defines,70.09,70.63
a,70.629999,70.709999
language,70.709999,71.359999
it,71.51,71.66
reads,71.66,71.93
a,71.93,72.02
string,72.02,72.54
you,72.55,72.86
can,72.87,73.06
read,73.06,73.25
any,73.25,73.45
string,73.45,73.72
at,73.72,73.84
all,73.84,74.18
and,74.47,74.61
for,74.61,74.74
some,74.74,74.96
of,74.96,75.11
them,75.11,75.27
it,75.27,75.4
lights,75.4,75.62
up,75.62,75.75
the,75.75,75.85
yes,75.85,76.13
light,76.13,76.4
and,76.43,76.62
those,76.72,77.09
are,77.09,77.15
the,77.15,77.23
ones,77.23,77.51
that,77.51,77.66
are,77.66,77.74
in,77.74,77.99
the,77.99,78.1
language,78.1,78.72
it,78.73,78.87
defines,78.88,79.55
in,80.04,80.16
for,80.16,80.3
other,80.3,80.5
ones,80.5,80.83
that,80.83,80.9
had,80.9,81
lights,81,81.2
up,81.2,81.33
the,81.33,81.42
no,81.42,81.72
light,81.719999,81.999999
those,82.04,82.33
are,82.33,82.38
the,82.38,82.48
ones,82.48,82.83
that,82.86,83.03
are,83.03,83.1
not,83.099999,83.399999
in,83.41,83.53
the,83.53,83.61
language,83.61,84.05
that,84.09,84.2
it,84.2,84.42
defines,84.46,84.98
so,85.44,85.87
a,85.9,86.06
complete,86.099999,86.469999
correspondence,86.469999,87.15
between,87.15,87.54
d.,87.54,87.71
f.,87.71,87.87
a's,87.87,88.299999
and,88.34,88.54
languages,88.539999,89.089999
or,89.109999,89.209999
sets,89.209999,89.489999
a,89.49,89.57
strings,89.57,90.07
let's,90.539999,90.849999
look,90.889999,91.059999
at,91.06,91.19
how,91.19,91.38
to,91.38,91.58
ah,91.81,92.15
make,92.18,92.44
a,92.44,92.5
d.,92.5,92.68
f.,92.68,92.85
a.,92.85,93.06
and,93.06,93.18
looking,93.18,93.43
more,93.43,93.59
detail,93.59,94.12
so,94.49,94.65
here's,94.65,94.85
an,94.85,94.94
example,94.94,95.64
uh,95.7,95.94
of,95.95,96.15
a,96.15,96.19
d.f.a.,96.19,96.82
[noise],96.94,97.4
ah,97.4,97.79
where,97.9,98.24
we,98.24,98.45
talk,98.45,98.65
about,98.66,99.05
actually,99.13,99.6
what's,99.599999,99.809999
inside,99.809999,100.479999
[noise],100.69,101.08
so,101.08,101.28
the,101.28,101.39
first,101.389999,101.619999
thing,101.62,101.84
is,101.84,102.02
it's,102.02,102.18
got,102.179999,102.329999
a,102.33,102.39
finite,102.389999,102.859999
number,102.86,103.11
of,103.11,103.2
states,103.21,103.85
so,103.86,104.06
those,104.059999,104.299999
are,104.299999,104.359999
the,104.36,104.5
circles,104.5,105.05
uh,105.11,105.28
in,105.28,105.48
the,105.48,105.56
diagram,105.559999,106.039999
inside,106.039999,106.559999
and,106.77,106.92
each,106.92,107.08
one,107.08,107.22
of,107.219999,107.319999
the,107.32,107.4
states,107.41,107.88
is,107.879999,108.039999
labeled,108.039999,108.399999
y.,108.41,108.85
for,108.859999,108.939999
yes,108.94,109.36
n.,109.369999,109.529999
for,109.53,109.68
no,109.68,110.01
also,111.17,111.85
there,111.9,112.1
are,112.1,112.39
arrows,112.69,113.29
or,113.29,113.36
transitions,113.36,114.16
between,114.16,114.54
the,114.54,114.64
states,114.64,115.01
and,115.01,115.15
each,115.15,115.34
one,115.34,115.51
of,115.51,115.61
those,115.61,115.98
transitions,116,116.73
is,116.73,116.92
labeled,116.92,117.37
with,117.37,117.56
a,117.559999,117.619999
symbol,117.62,118.03
[noise],118.389999,118.839999
the,119.15,119.28
other,119.28,119.4
thing,119.4,119.61
is,119.61,119.78
that,119.78,119.87
at,119.87,119.98
one,119.98,120.15
of,120.15,120.23
the,120.23,120.31
states,120.32,120.77
is,120.78,121.11
the,121.139999,121.269999
start,121.27,121.63
state,121.63,121.99
and,122.04,122.16
that's,122.16,122.36
the,122.36,122.48
one,122.48,122.88
in,122.9,123.02
this,123.02,123.21
case,123.21,123.42
at,123.42,123.54
the,123.54,123.63
left,123.63,123.95
with,123.95,124.11
an,124.109999,124.179999
era,124.190001,124.470001
from,124.469999,124.679999
nowhere,124.68,125.06
pointing,125.07,125.4
to,125.4,125.58
it,125.58,125.76
[noise],126.02,126.6
so,126.64,126.84
the,126.84,126.94
way,126.94,127.26
the,127.26,127.63
rules,127.66,128.17
that,128.17,128.36
govern,128.37,128.69
the,128.69,128.79
operation,128.79,129.24
of,129.24,129.3
the,129.31,129.47
d.f.a.,129.47,130.26
are,130.26,130.34
listed,130.34,130.77
as,130.77,130.92
the,130.93,131.04
bullet,131.04,131.32
points,131.32,131.88
we,132.57,132.78
begin,132.78,133.16
the,133.16,133.26
start,133.26,133.62
state,133.62,134.03
read,134.79,135.16
one,135.16,135.54
input,135.54,135.83
the,135.84,135.98
<unk>,135.98,136.1
next,136.11,136.59
input,136.59,136.92
symbol,136.92,137.39
and,137.509999,137.989999
ah,138.29,138.73
move,138.94,139.34
to,139.349999,139.469999
the,139.469999,139.599999
state,139.599999,139.929999
that,139.929999,140.069999
in,140.07,140.27
it,140.28,140.49
indicates,140.509999,141.059999
from,141.07,141.27
our,141.27,141.4
start,141.4,141.7
state,141.7,142.02
so,142.52,142.73
ours,142.73,142.95
every,142.98,143.24
state,143.25,143.74
has,143.75,144.25
ah,144.289999,144.749999
