[noise],2.55,3.11
ah,3.11,3.4
so,3.44,3.77
for,3.77,3.9
example,3.9,4.57
[noise],4.58,4.81
dot,4.81,5.15
star,5.15,5.65
s.p.b.,5.68,6.25
dot,6.26,6.48
star,6.48,6.93
that's,7.17,7.39
all,7.4,7.64
strings,7.64,8.12
that,8.12,8.24
have,8.25,8.52
s.p.b.,8.55,9.34
inside,9.349999,9.809999
them,9.809999,10.029999
somewhere,10.04,10.63
ah,11.12,11.45
this,11.54,11.83
type,11.83,12.05
of,12.05,12.13
thing,12.13,12.31
is,12.309999,12.429999
useful,12.429999,12.849999
for,12.86,13.11
solving,13.12,13.53
a,13.53,13.85
nut,13.88,14.17
crossword,14.19,14.62
puzzle,14.62,14.97
you're,14.969999,15.199999
often,15.2,15.509999
interested,15.509999,15.999999
in,16,16.1
answering,16.1,16.48
questions,16.48,16.87
of,16.869999,17.009999
this,17.01,17.16
sort,17.16,17.53
ah,18.039999,18.399999
and,18.41,18.82
when,18.879999,19.07
we,19.07,19.21
could,19.21,19.55
ah,19.63,19.84
also,19.85,20.53
ah,20.73,21.06
add,21.15,21.47
the,21.47,21.54
condition,21.54,21.97
it,21.98,22.14
must,22.14,22.32
be,22.32,22.41
in,22.41,22.48
the,22.48,22.57
dictionary,22.57,23.21
and,23.22,23.55
ah,23.56,23.87
describe,24.08,24.55
our,24.55,24.65
set,24.65,24.9
that,24.9,25.1
way,25.1,25.38
[noise],25.46,25.88
ah,26.05,26.24
so,26.24,26.7
the,27.15,27.41
raspberry,27.54,28.04
and,28.04,28.12
crisp,28.12,28.33
bread,28.33,28.56
are,28.559999,28.649999
in,28.65,28.81
the,28.809999,29.019999
language,29.03,29.41
define,29.41,29.73
by,29.73,29.81
that,29.809999,29.969999
regular,29.969999,30.249999
expression,30.25,30.75
but,30.75,30.88
these,30.88,31.03
other,31.03,31.22
ones,31.219999,31.479999
do,31.48,31.64
not,31.639999,31.849999
have,31.849999,32.189999
s.p.b.,32.219999,32.84
in,32.839999,32.939999
that,32.94,33.12
order,33.12,33.37
contiguous,33.37,33.98
anywhere,34.15,34.56
inside,34.559999,35.049999
the,35.469999,35.649999
dot,35.65,35.88
star,35.879999,36.409999
just,36.43,36.8
ah,36.81,37.16
allows,37.18,37.54
matching,37.58,37.98
of,37.98,38.08
any,38.08,38.26
number,38.26,38.48
of,38.48,38.55
character,38.55,39.04
so,39.04,39.3
wherever,39.3,39.61
