next,4.27,4.52
we're,4.52,4.62
gonna,4.62,4.81
talk,4.81,5.09
about,5.1,5.44
applications,5.47,6.11
of,6.12,6.27
this,6.27,6.43
theory,6.44,6.77
and,6.77,6.9
then,6.9,7.04
we'll,7.04,7.23
go,7.24,7.38
back,7.38,7.59
to,7.59,7.72
the,7.72,7.88
fundamental,7.89,8.36
theoretical,8.37,8.82
questions,8.82,9.44
so,10.15,10.53
the,10.65,10.82
most,10.83,11.09
important,11.09,11.36
application,11.79,12.5
is,12.54,12.89
a,12.929999,13.099999
solution,13.099999,13.619999
to,13.62,13.76
the,13.759999,13.979999
patterns,13.99,14.21
matching,14.24,14.59
problem,14.589999,15.109999
ah,15.38,15.7
it's,15.73,15.83
called,15.83,16.18
ah,16.209999,16.429999
grep,16.440001,16.930001
and,17.389999,17.759999
it's,17.779999,18.129999
and,18.17,18.36
based,18.26,18.64
on,18.64,18.76
the,18.76,19.01
idea,19.049999,19.359999
of,19.36,19.59
kleen's,19.6,19.91
theorem,19.84,20.27
which,20.28,20.59
we,20.63,21.01
given,21.08,21.38
a,21.38,21.57
regular,21.61,21.99
expression,21.99,22.6
we,22.83,23.01
build,23.01,23.24
the,23.24,23.32
corresponding,23.32,24.16
uh,24.29,24.51
corresponding,24.94,25.48
discreet,25.48,25.96
ah,26.22,26.47
deterministic,26.65,27.24
finite,27.24,27.66
automaton,27.69,28.309999
and,28.66,28.78
simulate,28.78,29.19
the,29.19,29.31
operation,29.309999,29.799999
of,29.8,29.87
that,29.87,30.03
machine,30.03,30.51
ah,31.15,31.32
now,31.37,31.47
in,31.469999,31.569999
practice,31.57,32.04
there's,32.04,32.25
a,32.25,32.31
difficulty,32.309999,32.789999
they'd,32.79,32.93
be,32.929999,33.039999
ah,33.13,33.36
in,33.37,33.57
this,33.57,33.88
in,33.889999,34.119999
that,34.119999,34.349999
the,34.359999,34.909999
d.f.a.,34.969999,35.74
might,36.309999,36.609999
have,36.61,36.95
exponentially,36.99,37.9
many,37.91,38.19
states,38.2,38.63
for,38.64,38.94
some,38.96,39.2
kinds,39.2,39.45
of,39.45,39.65
r.e.,39.69,40.12
so,40.13,40.31
that,40.31,40.54
limits,40.54,40.92
the,40.93,41.07
use,41.07,41.27
of,41.27,41.4
this,41.4,41.59
specific,41.6,42.08
algorithm,42.08,42.53
ah,42.9,43.13
in,43.14,43.41
practice,43.42,44.03
ah,44.44,44.68
but,44.7,45
how,45.139999,45.359999
very,45.36,45.87
soon,46,46.33
after,46.33,46.86
ah,46.929999,47.139999
much,47.179999,47.419999
more,47.42,47.59
efficient,47.59,47.92
algorithm,47.92,48.51
that,48.82,49
uses,49,49.39
what's,49.389999,49.579999
called,49.58,49.79
a,49.79,49.86
non,49.86,50.19
deterministic,50.19,50.67
finite,50.889999,51.39
automaton,51.57,52.2
an,52.199999,52.339999
