okay,3.64,3.94
we're,3.94,4.07
to,4.07,4.16
finish,4.16,4.48
off,4.48,4.76
with,4.76,4.96
the,4.96,5.22
uh,5.27,5.36
topic,5.36,5.74
that's,5.74,5.97
er,5.98,6.13
absolutely,6.17,6.72
must,6.74,7.01
a,7.01,7.07
cover,7.07,7.38
if,7.38,7.55
we're,7.55,7.69
gonna,7.69,7.83
be,7.83,7.94
writing,7.94,8.32
programs,8.34,8.83
as,8.83,8.96
complicated,8.96,9.53
as,9.53,9.67
the,9.67,9.93
gamblers,9.929999,10.149999
ruin,10.15,10.39
simulation,10.389999,11.089999
ah,11.41,11.58
in,11.59,11.73
that's,11.73,11.96
ah,11.96,12.03
debugging,12.03,12.62
ah,13.07,13.44
has,14.42,14.65
it,14.65,14.79
turns,14.79,15.1
out,15.099999,15.449999
how,15.54,15.76
most,15.759999,16.019999
programmers,16.029999,16.629999
know,16.65,16.85
well,16.85,17.29
that,17.299999,17.619999
ninety,17.629999,17.969999
nine,17.969999,18.179999
percent,18.18,18.66
of,18.71,18.88
the,18.88,18.97
time,18.98,19.3
that,19.299999,19.329999
the,19.3,19.4
you,19.34,19.52
eh,19.4,19.53
spend,19.53,19.89
developing,19.89,20.41
a,20.41,20.45
program,20.45,20.75
you,20.75,20.8
are,20.8,21.09
ah,21.4,21.53
gonna,21.53,21.7
be,21.71,21.91
debugging,21.91,22.52
even,22.55,22.97
for,22.97,23.19
experts,23.19,23.8
ah,23.96,24.4
[noise],24.47,25.01
so,25.01,25.21
what's,25.21,25.4
a,25.4,25.45
bug,25.45,25.69
a,25.7,25.86
bug,25.86,25.95
is,25.95,26.09
a,26.09,26.23
mistake,26.25,26.59
in,26.59,26.9
a,26.9,27.21
program,27.559999,27.979999
you,28.09,28.44
are,28.44,28.6
gonna,28.599999,28.789999
make,28.79,28.99
mistakes,28.99,29.42
when,29.42,29.53
you,29.53,29.65
write,29.65,29.86
programs,29.86,30.28
everybody,30.32,30.78
does,30.78,31.15
uh,31.27,31.44
it's,31.44,31.69
quite,31.69,31.97
normal,31.969999,32.369999
<unk>,32.52,32.64
ah,32.69,33.01
[noise],33.059999,33.409999
and,33.41,33.6
what,33.599999,33.709999
we're,33.71,33.8
gonna,33.799999,33.969999
talk,33.969999,34.209999
about,34.219999,34.579999
is,34.6,35.01
the,35.01,35.17
process,35.18,35.82
of,35.82,36.11
eliminating,36.119999,36.709999
bugs,36.71,37.09
from,37.09,37.3
programs,37.3,38.01
uh,38.35,38.57
using,38.57,38.98
the,38.98,39.32
edit,39.33,39.61
compile,39.62,40.18
run,40.18,40.44
cycle,40.44,40.92
that,40.92,41.08
i,41.08,41.15
talked,41.15,41.42
about,41.42,41.68
for,41.68,41.91
for,41.93,42.06
a,42.06,42.11
programmingaming,42.11,42.41
development,42.41,42.97
already,42.97,43.46
ah,44.059999,44.209999
this,44.21,44.42
is,44.44,44.65
a,44.65,44.73
quote,44.73,45.05
from,45.05,45.37
one,45.37,45.51
of,45.51,45.6
the,45.599999,45.679999
first,45.679999,45.979999
programmers,45.98,46.67
murray's,46.67,47.09
wilkes,47.09,47.56
ah,47.77,48.19
who,48.41,48.58
said,48.58,48.96
as,49.19,49.35
soon,49.349999,49.549999
as,49.549999,49.659999
we,49.66,49.79
sort,49.79,49.99
of,49.99,50.08
programming,50.08,50.62
we,50.62,50.77
found,50.77,51.09
out,51.089999,51.289999
to,51.29,51.39
our,51.389999,51.559999
surprise,51.559999,52.169999
it,52.18,52.36
wasn't,52.359999,52.629999
any,52.629999,52.879999
as,52.92,53.14
easy,53.139999,53.379999
to,53.379999,53.459999
get,53.459999,53.629999
programs,53.629999,4.109999
right,54.109999,54.329999
as,54.33,54.44
we,54.440001,54.590001
have,54.59,54.69
thought,54.690001,55.090001
i,55.64,55.76
can,55.76,55.94
remember,55.94,56.42
the,56.42,56.54
exact,56.54,56.94
instant,56.95,57.33
ah,57.33,57.42
when,57.42,57.54
i,57.54,57.63
realized,57.64,58.23
that,58.25,58.4
a,58.4,58.46
large,58.46,58.84
