[noise],3.5,3.78
now,3.78,3.94
we're,3.94,4.08
gonna,4.08,4.31
arrive,4.31,4.67
and,4.74,4.84
camp,4.84,5.04
up,5.04,5.18
things,5.18,5.45
a,5.45,5.68
little,5.72,5.89
bit,5.89,6.05
more,6.05,6.34
even,6.34,6.66
to,6.66,6.76
show,6.76,7.07
the,7.07,7.25
idea,7.25,7.73
of,7.74,8
nesting,8,8.57
which,8.57,8.73
allows,8.73,9.09
us,9.09,9.26
to,9.26,9.38
build,9.38,9.63
up,9.63,9.87
ah,9.87,10.35
programs,10.389999,10.899999
that,10.91,11.08
are,11.08,11.36
on,11.559999,11.729999
the,11.73,11.75
<unk>,11.75,11.84
much,11.84,12.12
more,12.12,12.27
complicated,12.27,12.79
than,12.79,12.9
the,12.9,13
once,13,13.23
we've,13.23,13.39
considered,13.389999,13.809999
so,13.809999,13.959999
far,13.96,14.34
they,14.57,14.68
can,14.679999,14.819999
help,14.82,14.99
us,14.99,15.13
perform,15.139999,15.569999
many,15.58,15.74
useful,15.75,16.09
computations,16.09,16.8
and,16.83,16.99
have,16.99,17.08
a,17.08,17.13
good,17.129999,17.289999
example,17.289999,17.689999
of,17.690001,17.800001
that,17.799999,18.169999
ah,18.799999,18.969999
so,18.99,19.18
the,19.18,19.34
idea,19.34,19.63
of,19.63,19.77
nesting,19.77,20.27
is,20.27,20.31
that,20.31,20.74
when,20.74,20.91
we,20.91,21.05
say,21.05,21.32
ah,21.33,21.42
in,21.42,21.51
a,21.51,21.56
conditional,21.56,22.14
or,22.14,22.21
a,22.21,22.27
loop,22.27,22.65
that,22.67,23.04
ah,23.05,23.45
you,23.61,23.8
have,23.8,24.03
a,24.03,24.13
sequence,24.14,24.52
of,24.52,24.6
statements,24.61,25.16
ah,25.2,25.51
and,25.53,25.64
that's,25.64,25.89
the,25.89,25.94
ah,26.07,26.23
the,26.24,26.62
ah,26.66,26.86
alternative,26.87,27.62
[noise],27.62,28.05
or,28.05,28.32
anyone,28.349999,28.659999
of,28.66,28.75
these,28.75,28.89
statements,28.9,29.56
could,29.559999,29.779999
itself,29.809999,30.35
be,30.36,30.63
a,30.65,30.74
conditional,30.74,31.28
or,31.32,31.5
an,31.5,31.56
if,31.559999,31.779999
statement,31.78,32.25
ah,32.74,32.86
this,32.86,33.07
gives,33.089999,33.239999
it's,33.24,33.42
very,33.42,33.8
complex,33.799999,34.259999
control,34.26,34.65
flows,34.65,35.12
but,35.119999,35.279999
still,35.279999,35.859999
uh,35.889999,36.269999
we,36.49,36.67
have,36.67,37.02
ah,37.05,37.16
the,37.17,37.32
ability,37.32,37.86
to,37.86,38
try,38,38.22
to,38.22,38.3
understand,38.3,38.95
what,38.95,39.11
they're,39.11,39.2
doing,39.2,39.56
'cause,39.56,39.74
everything,39.75,40.11
is,40.11,40.21
in,40.21,40.33
terms,40.35,40.73
of,40.73,41.21
just,41.29,41.67
conditionals,41.67,42.14
and,42.14,42.33
loops,42.33,42.76
[noise],42.76,43.11
but,43.11,43.31
ah,43.31,43.36
definitely,43.36,43.8
these,43.8,43.98
types,43.98,44.21
of,44.21,44.31
programs,44.309999,44.889999
are,44.889999,45.079999
more,45.09,45.56
uh,45.599999,45.809999
challenging,45.84,46.32
to,46.33,46.45
debug,46.45,46.95
on,47.05,47.21
then,47.24,47.46
simple,47.469999,47.799999
ones,47.8,48.24
we've,48.3,48.51
looked,48.509999,48.699999
at,48.7,48.88
so,48.88,49.06
far,49.059999,49.449999
[noise],49.52,49.97
ah,49.969999,50.119999
this,50.16,50.32
is,50.33,50.54
just,50.54,50.81
an,50.809999,50.919999
example,50.92,51.55
of,51.57,51.84
some,51.849999,52.119999
nesting,52.119999,52.519999
and,52.52,52.66
we'll,52.66,52.78
look,52.779999,52.899999
at,52.9,52.99
this,52.99,53.13
program,53.15,53.62
in,53.619999,53.819999
much,53.83,54.1
more,54.1,54.23
detail,54.23,54.66
later,54.66,55.07
[noise],55.09,55.36
so,55.36,55.67
it's,55.67,55.88
uh,55.88,56.23
in,56.67,56.86
the,56.86,56.96
middle,56.96,57.36
ah,57.49,57.78
that,57.79,58.03
if,58.04,58.25
else,58.25,58.41
statement,58.41,58.99
is,59.21,59.44
nested,59.44,59.93
within,59.93,60.24
a,60.24,60.31
while,60.31,60.65
loop,60.65,60.91
and,60.91,61.02
now,61.02,61.15
while,61.15,61.43
loop,61.43,61.66
its,61.66,61.82
nested,61.82,62.22
within,62.22,62.5
a,62.5,62.56
for,62.559999,62.829999
loop,62.83,63.01
and,63.38,63.55
there,63.55,63.63
is,63.63,63.69
another,63.69,63.9
if,63.9,64.04
statement,64.04,64.45
nested,64.46,64.85
in,64.849999,64.969999
there,64.969999,65.259999
so,65.74,65.91
that's,65.91,66.14
uh,66.139999,66.229999
uh,66.28,66.47
what,66.469999,66.649999
nesting,66.65,66.99
is,66.99,67.1
all,67.099999,67.259999
about,67.259999,67.599999
and,67.61,67.88
we'll,67.889999,68.109999
take,68.13,68.3
a,68.299999,68.339999
look,68.34,68.67
uh,68.69,68.87
next,68.88,69.24
in,69.24,69.42
how,69.429999,69.609999
to,69.61,69.68
put,69.679999,69.869999
together,69.87,70.18
programs,70.18,70.86
ah,71.16,71.49
using,71.5,71.97
nesting,71.969999,72.399999
[noise],72.93,73.35
ah,73.35,73.5
so,73.5,73.68
here's,73.68,73.87
the,73.87,73.94
very,73.94,74.34
ah,74.39,74.63
simple,74.66,75.31
computation,75.33,76.11
er,76.39,76.55
given,76.56,76.85
an,76.85,76.96
income,76.96,77.48
calculate,77.57,78.14
the,78.14,78.36
proper,78.39,78.7
tax,78.7,79.04
rate,79.04,79.32
ah,79.39,79.68
according,79.69,80.04
to,80.04,80.15
this,80.15,80.35
table,80.349999,80.739999
<unk>,80.809999,80.959999
ah,81.04,81.42
income,81.73,82.13
less,82.13,82.33
than,82.33,82.49
forty,82.49,83.1
fifty,83.099999,83.399999
should,83.4,83.53
be,83.54,83.67
twenty,83.67,83.93
two,83.94,84.07
per,84.07,84.2
cent,84.2,84.6
on,84.91,85.22
in,85.23,85.45
the,85.45,85.68
next,85.69,85.93
highest,85.929999,86.239999
rate,86.24,86.43
should,86.429999,86.599999
be,86.599999,86.699999
twenty,86.7,86.95
five,86.95,87.18
percent,87.179999,87.569999
and,87.63,87.76
so,87.759999,87.949999
forth,87.95,88.27
[noise],88.35,88.75
so,88.75,89.19
uh,89.25,89.49
one,89.49,89.71
way,89.709999,89.969999
to,89.969999,90.299999
a,90.309999,90.379999
ah,90.38,90.51
that,90.53,90.67
attack,90.67,90.95
this,90.95,91.13
problem,91.14,91.61
is,91.64,91.9
to,91.9,92.06
use,92.06,92.46
nested,92.51,93.09
if,93.12,93.37
else,93.38,93.57
statements,93.57,94.06
so,94.81,95.12
the,95.12,95.22
first,95.24,95.53
one,95.53,95.67
says,95.67,96.04
