[noise],3.18,3.61
now,3.61,3.78
that,3.78,3.89
we've,3.89,4.08
got,4.08,4.27
color,4.27,4.6
we,4.6,4.72
can,4.72,4.84
move,4.84,5.08
on,5.08,5.31
to,5.33,5.69
ah,5.72,6.04
more,6.16,6.54
a,6.54,6.62
higher,6.62,6.87
level,6.87,7.14
and,7.14,7.22
more,7.22,7.52
interesting,7.54,8.18
er,8.2,8.36
application,8.4,8.95
of,8.95,9.18
abstract,9.179999,9.409999
data,9.41,9.62
types,9.62,9.9
and,9.9,9.94
that's,9.94,10.239999
image,10.25,10.54
processing,10.54,11.15
[noise],11.17,11.72
and,11.719999,11.999999
in,12.02,12.13
this,12.13,12.31
immediately,12.34,12.91
you're,12.91,13.03
gonna,13.03,13.17
be,13.17,13.27
able,13.27,13.46
or,13.46,13.49
write,13.49,13.69
programs,13.69,14.37
to,14.38,14.76
process,14.799999,15.349999
things,15.349999,15.759999
like,15.759999,16.059999
pictures,16.059999,16.479999
that,16.690001,16.840001
you,16.84,16.93
take,16.93,17.13
with,17.129999,17.279999
your,17.279999,17.309999
your,17.309999,17.399999
cell,17.4,17.63
phone,17.629999,17.889999
[noise],18.07,18.68
so,18.69,18.97
we're,18.959999,19.159999
weren't,18.97,19.19
gonna,19.19,19.33
work,19.34,19.61
with,19.61,19.76
an,19.76,19.87
abstract,19.87,20.27
data,20.27,20.5
type,20.5,20.85
that's,20.89,21.16
called,21.16,21.41
a,21.41,21.46
picture,21.46,21.89
ah,22.22,22.52
a,22.57,22.67
picture,22.67,23.19
is,23.2,23.48
a,23.48,23.56
two,23.56,23.8
dimensional,23.8,24.42
array,24.49,24.89
of,24.91,25.03
pixels,25.03,25.55
ah,25.73,26.21
again,26.52,27.04
ah,27.34,27.73
that's,27.84,28.31
ah,28.49,28.86
it's,29.38,29.54
defined,29.54,29.95
in,29.95,30.07
terms,30.08,30.42
of,30.42,30.55
it's,30.55,30.68
set,30.679999,30.909999
of,30.91,31.01
values,31.009999,31.349999
a,31.349999,31.459999
set,31.46,31.63
of,31.63,31.72
values,31.73,32.21
is,32.21,32.47
two,32.509999,32.6
d,32.61,32.77
arrays,32.77,33.21
of,33.21,33.38
pixels,33.38,33.85
[noise],34.01,34.52
ah,34.52,34.8
in,34.809999,35.019999
so,35.02,35.41
that's,35.49,35.78
what,35.799999,36.019999
we,36.02,36.13
think,36.129999,36.349999
of,36.35,36.53
a,36.54,36.62
pictures,36.629999,37.039999
be,37.07,37.44
ah,37.59,37.99
and,38.3,38.63
we're,38.65,38.81
gonna,38.81,38.91
have,38.92,39.39
an,39.49,39.65
abstract,39.66,39.96
data,39.96,40.19
type,40.19,40.55
that,40.55,40.67
allows,40.67,41.05
us,41.05,41.25
to,41.27,41.42
write,41.42,41.68
programs,41.68,42.26
that,42.26,42.43
manipulate,42.43,42.97
pictures,42.97,43.44
[noise],43.66,44.2
ah,44.2,44.62
inside,44.639999,44.829999
so,44.83,45.02
values,45.02,45.43
are,45.429999,45.509999
two,45.54,45.75
arrays,45.75,46.08
of,46.08,46.21
colors,46.21,46.69
ah,46.73,47.14
and,47.15,47.47
just,47.48,47.9
ah,47.969999,48.209999
to,48.21,48.43
to,48.429999,48.489999
get,48.49,48.69
oriented,48.7,49.36
uh,49.69,49.96
we,49.96,50.21
think,50.219999,50.389999
of,50.389999,50.489999
this,50.49,50.6
as,50.599999,50.919999
rows,50.92,51.44
columns,51.44,51.95
with,51.95,52.13
zero,52.129999,52.449999
zero,52.449999,52.989999
uh,53.02,53.4
up,53.440001,53.630001
at,53.629999,53.729999
the,53.73,54.07
uh,54.109999,54.329999
top,54.33,54.62
left,54.62,55.06
and,56.37,56.71
ah,56.73,56.94
so,57.11,57.6
ah,57.72,58.11
that,58.21,58.45
we're,58.45,58.56
getting,58.56,58.66
at,58.66,58.83
use,58.83,59.19
ah,59.26,59.57
two,59.74,59.98
indices,59.98,60.65
ah,60.74,61.01
to,61.05,61.23
refer,61.25,61.62
to,61.62,61.86
ah,62.17,62.52
the,62.53,62.8
pixels,62.92,63.43
at,63.46,63.6
a,63.599999,63.649999
particular,63.65,64.03
place,64.03,64.42
er,64.45,64.57
we,64.599999,64.729999
have,64.73,64.81
its,64.809999,64.969999
column,64.969999,65.279999
on,65.28,65.41
ah,65.48,65.6
we,65.679999,65.769999
have,65.79,65.96
its,65.96,66.07
a,66.07,66.15
row,66.15,66.47
[noise],66.52,66.91
and,66.91,67.2
that's,67.219999,67.579999
how,67.58,67.7
we're,67.7,67.81
gonna,67.809999,67.999999
refer,68,68.35
to,68.349999,68.679999
uh,68.679999,68.789999
individual,68.83,69.33
pixels,69.33,69.75
it's,69.75,69.9
got,69.9,70.02
a,70.02,70.06
certain,70.059999,70.359999
width,70.359999,70.679999
a,70.68,70.74
certain,70.74,71.03
height,71.029999,71.309999
[noise],71.42,72.16
ah,72.16,72.51
so,72.57,73.06
ah,73.24,73.56
just,73.6,73.87
with,73.87,74.02
that,74.02,74.22
orientation,74.23,74.95
then,74.95,75.3
we,75.35,75.51
can,75.51,75.65
define,75.65,76.15
the,76.15,76.26
operations,76.26,76.88
that,76.88,77
we're,77,77.12
gonna,77.12,77.29
perform,77.29,77.84
ah,77.88,78.16
on,78.2,78.38
pictures,78.38,78.85
first,79.2,79.49
one,79.49,79.6
is,79.6,79.69
a,79.69,79.76
constructor,79.76,80.51
how,80.9,81.06
do,81.059999,81.149999
we,81.15,81.31
make,81.309999,81.589999
a,81.59,81.65
new,81.65,81.85
picture,81.87,82.37
well,82.59,82.86
what,82.86,82.9
what,82.9,82.95
we're,82.95,83.03
gonna,83.03,83.17
do,83.17,83.37
is,83.37,83.53
take,83.53,83.82
a,83.83,83.88
file,83.88,84.34
name,84.34,84.54
ah,84.57,84.72
as,84.74,84.96
argument,84.96,85.47
[noise],85.5,85.82
ah,85.82,86.03
