[noise],1.92,2.23
uh,2.29,2.52
our,2.52,2.68
key,2.68,2.89
point,2.89,3.28
for,3.29,3.41
this,3.41,3.61
lecture,3.61,4.03
is,4.03,4.3
that,4.33,4.5
functions,4.5,5.08
provide,5.1,5.66
a,5.68,5.98
brand,6.03,6.34
new,6.34,6.49
way,6.5,6.77
to,6.77,6.9
control,6.9,7.33
the,7.33,7.43
flow,7.43,7.68
of,7.68,7.8
execution,7.8,8.48
what,8.9,9.1
we,9.099999,9.199999
want,9.2,9.4
to,9.4,9.42
do,9.42,9.56
is,9.559999,9.719999
organize,9.73,10.21
programs,10.23,10.79
thats,10.79,11.02
independent,11.04,11.66
modules,11.66,12.349999
thats,12.349999,12.479999
still,12.49,12.79
do,12.79,13
a,13,13.07
job,13.07,13.4
together,13.41,13.9
and,14.44,14.57
the,14.57,14.65
reason,14.65,14.98
that,14.98,15.06
we,15.07,15.22
wanna,15.219999,15.439999
do,15.44,15.62
that,15.62,15.82
is,15.82,16.03
that,16.029999,16.179999
its,16.18,16.42
easier,16.5,16.93
to,16.93,17.09
share,17.09,17.58
and,17.58,17.76
reuse,17.76,18.15
code,18.15,18.5
into,18.51,19
build,18.76,19.02
bigger,19.01,19.3
programs,19.3,19.8
ah,20.28,20.57
so,20.77,20.93
this,20.93,21.1
is,21.1,21.29
the,21.29,21.51
square,21.52,21.84
root,21.84,21.98
function,21.98,22.51
that,22.58,22.84
now,22.88,23.04
we,23.05,23.23
<unk>,23.23,23.39
implemented,23.39,23.76
ah,23.84,24.1
in,24.33,24.54
the,24.54,24.79
ah,24.88,25.01
early,25.02,25.32
lecture,25.32,25.7
its,25.95,26.17
got,26.17,26.32
a,26.32,26.38
name,26.38,26.77
s,26.88,27
q,27,27.25
are,27.25,27.37
two,27.37,27.74
[noise],27.889999,28.279999
ah,28.28,28.66
its,28.73,28.98
got,28.98,29.25
arguments,29.3,30.02
now,30.12,30.29
every,30.309999,30.559999
argument,30.559999,30.879999
it,30.88,30.95
needs,30.95,31.18
a,31.179999,31.289999
type,31.299999,31.629999
in,31.679999,31.869999
a,31.87,31.94
name,31.94,32.3
in,32.53,32.64
those,32.639999,32.829999
come,32.83,33.02
in,33.02,33.14
parenthesis,33.15,33.82
after,33.849999,34.159999
the,34.16,34.24
function,34.24,34.58
name,34.58,34.81
its,34.889999,35.089999
got,35.09,35.25
a,35.25,35.33
return,35.33,35.82
value,35.83,36.24
the,36.24,36.45
<unk>,36.57,36.7
the,36.73,36.84
value,36.84,37.18
the,37.18,37.3
function,37.3,37.66
produces,37.67,38.17
and,38.17,38.31
that,38.31,38.43
has,38.43,38.59
to,38.59,38.67
have,38.67,38.83
a,38.83,38.91
<unk>,38.91,38.92
type,38.93,39.22
so,39.69,40.1
ah,40.15,40.52
in,40.61,40.77
this,40.77,40.93
case,40.93,41.21
it,41.21,41.34
returns,41.34,41.87
ah,41.9,42.29
a,42.36,42.44
value,42.44,42.81
if,42.81,42.94
type,42.94,43.16
double,43.17,43.61
all,44.86,45.16
of,45.16,45.23
that,45.23,45.43
together,45.429999,45.999999
that,46.05,46.22
put,46.219999,46.399999
public,46.4,46.75
static,46.75,47.1
in,47.099999,47.199999
front,47.2,47.38
of,47.38,47.47
it,47.469999,47.629999
its,47.66,47.88
called,47.88,48.23
the,48.23,48.32
method,48.32,48.73
signature,48.73,49.4
ah,50.049999,50.279999
the,50.34,50.52
last,50.52,50.79
thing,50.79,51.01
in,51.009999,51.079999
the,51.08,51.18
code,51.179999,51.639999
usually,52.02,52.54
as,52.539999,52.669999
a,52.67,52.74
return,52.74,53.12
statement,53.119999,53.639999
and,53.959999,54.089999
its,54.09,54.24
just,54.24,54.39
the,54.389999,54.479999
word,54.49,54.72
return,54.72,55.34
ah,55.54,55.73
followed,55.76,56.1
by,56.1,56.36
a,56.4,56.47
value,56.47,57.01
of,57.04,57.27
the,57.29,57.41
return,57.41,57.75
type,57.77,58.02
[noise],58.28,58.62
the,58.62,58.75
scope,58.75,59.14
of,59.15,59.3
a,59.3,59.35
variable,59.35,59.96
is,59.98,60.15
the,60.15,60.26
code,60.26,60.66
that,60.66,60.76
can,60.76,60.9
referred,60.9,61.33
or,61.33,61.39
that,61.39,61.61
variable,61.61,62.12
by,62.12,62.33
name,62.33,62.71
ah,63.11,63.42
and,63.61,63.75
when,63.75,63.87
we,63.87,64
have,64,64.5
ah,64.61,64.8
sets,64.83,65.12
a,65.12,65.19
functions,65.19,65.66
you,65.66,65.77
cant,65.77,66.09
refer,66.099999,66.599999
every,66.65,66.93
variable,66.929999,67.349999
anywhere,67.349999,67.779999
ah,68.12,68.25
such,68.29,68.5
a,68.5,68.55
very,68.549999,68.799999
<unk>,68.799999,68.949999
would,68.99,69.18
be,69.19,69.31
called,69.309999,69.539999
a,69.54,69.59
global,69.589999,69.909999
veriable,69.91,70.439999
and,70.449999,70.669999
we,70.67,70.77
dont,70.77,70.95
