to,3.47,3.53
finish,3.53,3.81
up,3.82,4
our,4,4.13
study,4.13,4.47
of,4.47,4.52
the,4.52,4.64
use,4.64,4.92
of,4.92,5.07
abstract,5.07,5.45
data,5.45,5.7
types,5.7,6.03
we're,6.03,6.13
gonna,6.13,6.29
take,6.29,6.65
a,6.66,6.93
look,6.94,7.16
at,7.16,7.32
string,7.32,7.6
processing,7.6,8.25
ah,8.27,8.36
in,8.36,8.54
a,8.54,8.59
bit,8.59,8.76
more,8.76,8.92
detail,8.92,9.44
[noise],9.54,10.17
so,10.17,10.48
we've,10.48,10.7
are,10.7,10.79
as,10.809999,11.019999
mention,11.03,11.32
we've,11.32,11.46
already,11.46,11.65
been,11.65,11.78
using,11.78,12.17
strings,12.17,12.58
it's,12.58,12.71
a,12.71,12.79
sequence,12.79,13.26
of,13.259999,13.329999
uni,13.33,13.55
code,13.599999,13.839999
characters,13.84,14.52
and,14.58,14.92
java,14.929999,15.239999
is,15.24,15.43
defines,16.15,16.72
operations,16.719999,17.259999
on,17.26,17.39
string,17.389999,17.809999
that,17.82,18.01
allows,18.01,18.41
assess,18.35,18.63
us,18.41,18.62
to,18.65,18.76
write,18.76,19.01
programs,19.01,19.54
that,19.55,19.76
manipulate,19.76,20.29
them,20.29,20.39
ah,21.29,21.54
we've,21.55,21.73
already,21.73,21.91
been,21.91,22.04
using,22.04,22.52
a,22.52,22.57
few,22.57,22.84
simple,22.86,23.19
ones,23.19,23.6
ah,23.64,24.05
like,24.08,24.53
ah,24.57,24.78
the,24.79,24.93
constructor,24.93,25.71
in,25.72,26.25
java,26.25,26.46
after,26.46,26.62
you,26.639999,26.769999
put,26.77,26.99
a,26.99,27.03
sequence,27.03,27.35
of,27.349999,27.419999
characters,27.42,27.82
inside,27.82,28.19
quotes,28.19,28.46
it,28.46,28.53
creates,28.53,28.87
a,28.87,28.94
string,28.94,29.39
[noise],29.44,29.83
you,29.88,30.01
can,30.009999,30.099999
get,30.099999,30.209999
the,30.21,30.29
length,30.29,30.58
of,30.58,30.68
a,30.679999,30.739999
string,30.74,31.16
or,31.16,31.22
you,31.219999,31.309999
can,31.309999,31.369999
get,31.37,31.53
the,31.53,31.68
i,31.679999,31.879999
character,31.88,32.34
but,32.34,32.5
there's,32.5,32.66
many,32.66,32.91
other,32.91,33.15
operations,33.15,33.99
ah,34.09,34.29
that,34.32,34.57
are,34.57,34.65
define,34.65,35.16
for,35.389999,35.559999
example,35.559999,36.199999
ah,36.459999,36.819999
you,36.859999,37.029999
can,37.03,37.18
get,37.18,37.38
a,37.39,37.46
sub,37.469999,37.719999
string,37.72,38.04
by,38.04,38.38
the,38.43,38.54
between,38.54,38.78
index,38.78,39.16
i,39.16,39.33
and,39.34,39.54
index,39.75,40.06
j.,40.06,40.23
minus,40.23,40.54
one,40.54,40.74
by,40.74,40.88
calling,40.88,41.28
this,41.49,41.71
method,41.72,42.04
[noise],42.11,42.56
or,42.56,42.72
you,42.75,42.88
can,42.88,43.02
find,43.02,43.28
out,43.28,43.5
if,43.51,43.84
ah,43.85,43.96
ah,44.04,44.39
given,45.22,45.64
string,45.639999,46.179999
if,46.2,46.41
our,46.42,46.63
string,46.63,46.94
contains,46.94,47.52
a,47.52,47.58
given,47.59,47.88
string,47.88,48.27
ah,48.799999,48.969999
you,48.969999,49.099999
can,49.099999,49.219999
find,49.219999,49.459999
out,49.46,49.64
if,49.639999,49.759999
this,49.759999,49.899999
string,49.9,50.49
ah,50.61,50.75
starts,50.77,51.21
with,51.21,51.42
a,51.429999,51.549999
certain,51.549999,51.849999
given,51.86,52.12
string,52.119999,52.559999
ends,52.559999,52.829999
with,52.83,53.07
certain,53.08,53.42
given,53.42,53.67
string,53.67,54.06
[noise],54.09,54.61
or,54.61,54.84
you,54.88,55.17
can,55.17,55.57
