for,4.17,4.32
the,4.32,4.39
next,4.39,4.55
several,4.55,4.87
lectures,4.87,5.29
we're,5.29,5.4
gonna,5.4,5.58
talk,5.58,5.75
about,5.76,6
theoretical,6.01,6.53
computer,6.53,6.94
science,6.94,7.51
in,7.94,8.07
many,8.07,8.3
scientific,8.3,8.89
disciplines,8.889999,9.689999
people,9.76,10.02
working,10.02,10.35
in,10.349999,10.509999
discipline,10.51,10.9
maybe,10.91,11.1
you,11.11,11.25
can,11.25,11.47
dismiss,11.5,11.94
these,11.969999,12.129999
areas,12.13,12.47
something,12.48,13.1
maybe,13.24,13.56
not,13.559999,13.769999
relevant,13.77,14.17
to,14.179999,14.299999
what,14.299999,14.479999
they,14.48,14.61
do,14.61,14.79
daily,14.82,15.24
for,15.44,15.6
computer,15.599999,15.919999
science,15.92,16.27
that's,16.27,16.53
not,16.529999,16.699999
really,16.699999,16.909999
TRUE,16.91,17.28
theory,17.789999,18.219999
an,18.219999,18.379999
integral,18.39,18.78
part,18.78,19.12
of,19.13,19.27
our,19.27,19.37
discipline,19.37,19.98
and,20,20.32
everyone,20.33,20.74
should,20.74,20.87
have,20.88,21.15
a,21.15,21.21
basic,21.21,21.52
understanding,21.52,22.25
of,22.51,22.67
the,22.67,22.76
type,22.77,22.98
that,22.98,23.09
we're,23.09,23.18
gonna,23.18,23.34
talk,23.34,23.53
about,23.54,23.8
in,23.82,23.93
the,23.93,24.02
next,24.02,24.22
couple,24.22,24.46
of,24.46,24.57
lectures,24.57,25.04
we'll,27.12,27.26
begin,27.26,27.56
with,27.559999,27.709999
a,27.71,27.74
brief,27.74,28.08
uh,28.08,28.18
over,28.2,28.49
view,28.49,28.77
of,28.78,28.9
the,28.91,29.01
basic,29.01,29.36
issues,29.36,29.93
[noise],30.25,30.52
we're,30.84,30.98
talking,30.98,31.03
on,31.03,31.15
gonna,31.15,31.31
be,31.32,31.44
talking,31.44,31.79
about,31.79,32.06
very,32.099999,32.619999
fundamental,32.63,33.13
questions,33.13,33.64
relating,33.639999,33.999999
to,34,34.1
computation,34.1,34.93
like,35,35.28
what,35.289999,35.579999
can,35.58,35.73
a,35.73,35.79
computer,35.789999,36.209999
do,36.209999,36.569999
er,37.21,37.41
or,37.43,37.58
if,37.58,37.69
we,37.69,37.8
have,37.8,37.93
limited,37.94,38.36
resources,38.36,38.98
what,38.98,39.18
can,39.18,39.34
we,39.34,39.45
do,39.45,39.84
ah,39.98,40.27
with,40.29,40.48
a,40.48,40.52
computer,40.52,41.08
[noise],41.29,41.73
now,41.73,41.88
that,41.88,41.94
it's,41.94,42.09
very,42.09,42.43
general,42.43,42.78
approach,42.78,43.26
that,43.26,43.53
um,43.64,43.9
mathematicians,43.92,44.72
and,44.72,44.82
computer,44.82,45.08
scientists,45.08,45.57
have,45.57,45.72
used,45.719999,46.149999
ah,46.19,46.44
over,46.45,46.72
the,46.719999,47.049999
last,47.4,47.74
five,47.74,47.96
or,47.96,48
six,48,48.23
decades,48.23,48.65
actually,48.65,49.15
[noise],49.2,49.59
first,49.59,49.83
of,49.83,49.93
all,49.929999,50.109999
we,50.11,50.21
don't,50.21,50.32
wanna,50.32,50.51
talk,50.509999,50.679999
about,50.69,50.92
specific,50.92,51.52
machines,51.52,52
or,52,52.06
problems,52.059999,52.729999
we,53.049999,53.169999
want,53.17,53.29
to,53.289999,53.409999
consider,53.440001,54.000001
what's,54.029999,54.359999
called,54.36,54.62
abstract,54.65,55.23
machines,55.27,55.77
that,55.8,55.91
have,55.92,56.12
very,56.13,56.52
minimal,56.52,56.93
capabilities,56.93,57.83
and,58.02,58.19
we,58.19,58.3
will,58.3,58.46
see,58.48,58.69
some,58.69,58.85
examples,58.85,59.36
of,59.36,59.5
it,59.5,59.72
ah,59.84,59.96
in,59.96,60.16
this,60.16,60.35
lecture,60.35,60.74
[noise],60.87,61.46
ah,61.46,61.65
so,61.65,62.14
ah,62.23,62.59
<unk>,62.639999,62.779999
what,62.78,63.07
this,63.08,63.38
was,63.38,63.54
the,63.54,63.92
an,64.03,64.36
example,64.36,64.73
of,64.73,64.77
a,64.77,64.79
machine,64.79,65.09
that,65.09,65.2
we'll,65.2,65.3
see,65.3,65.56
at,65.559999,65.669999
the,65.67,65.85
end,65.849999,66.169999
and,66.62,66.74
will,66.74,66.82
consider,66.82,67.23
very,67.23,67.53
general,67.53,67.98
classes,67.99,68.41
of,68.41,68.54
problems,68.54,69.25
so,69.32,69.52
the,69.52,69.7
idea,69.7,70.08
is,70.08,70.3
to,70.299999,70.459999
come,70.469999,70.629999
up,70.629999,70.749999
with,70.75,70.92
the,70.93,71.17
simplest,71.209999,71.829999
machine,71.83,72.21
that,72.209999,72.349999
shares,72.35,72.7
